customerID,tenure,MonthlyCharges,Contract,InternetService,Churn,NumServices,ContractMonths,uplift_X_T_MonthToMonth,Churn_Probability,Risk_Level,segment
4811-JBUVU,30,89.9,Month-to-month,Fiber optic,0,2,1,-0.174327303056771,0.07936378858321595,Low,Sleeping Dog
0945-TSONX,47,85.3,Two year,DSL,0,5,24,-0.1314693835570173,0.22556212886726923,Low,Sleeping Dog
2651-ZCBXV,54,108.0,Two year,Fiber optic,0,5,24,0.1364347071837862,0.08558864409556399,Low,Sure Thing
3316-UWXUY,50,93.5,Month-to-month,Fiber optic,0,4,1,-0.1444878533983221,0.33114497650699976,Medium,Lost Cause
8937-RDTHP,1,84.6,Month-to-month,Fiber optic,1,2,1,-0.2826046176096241,0.0488928406074974,Low,Sleeping Dog
7083-MIOPC,72,20.25,Two year,No,0,0,24,0.2946314954342693,0.08628593916917188,Low,Sure Thing
1984-GPTEH,29,25.15,Month-to-month,No,0,0,1,0.279898065150494,0.4712590010209932,Medium,Persuadable
1251-KRREG,2,54.4,Month-to-month,DSL,1,1,1,-0.0489910386404601,0.40551285298530454,Medium,Lost Cause
0621-JFHOL,10,29.6,Two year,DSL,0,1,24,-0.0726712688079196,0.029160681434267,Low,Sleeping Dog
9903-LYSAB,18,73.15,Month-to-month,Fiber optic,0,0,1,-0.1504588367617573,0.02649346371661321,Low,Sleeping Dog
0094-OIFMO,11,95.0,Month-to-month,Fiber optic,1,3,1,-0.1515204177922389,0.09114220000799073,Low,Sleeping Dog
9227-UAQFT,16,19.75,Two year,No,0,0,24,0.2940007085510896,0.26098573831677224,Low,Sure Thing
7301-ABVAD,72,86.6,Two year,DSL,0,5,24,-0.0710328253569911,0.1445768420096291,Low,Sleeping Dog
6614-FHDBO,72,109.2,Two year,Fiber optic,0,5,24,0.1592009561901492,0.5746718928760904,Medium,Persuadable
7576-ASEJU,41,74.7,One year,DSL,0,4,12,-0.6657276568869113,0.004692319105887331,Low,Sleeping Dog
9058-HRZSV,65,94.4,Month-to-month,Fiber optic,0,4,1,-0.1022200704794469,0.7227514273338586,High,Lost Cause
4522-AKYLR,13,54.8,Month-to-month,DSL,0,2,1,-0.0375526420302944,0.032668246553563825,Low,Sleeping Dog
0221-WMXNQ,4,75.35,Month-to-month,Fiber optic,0,1,1,-0.1445596396750117,0.13469851128621704,Low,Sleeping Dog
0303-UNCIP,41,65.0,One year,DSL,0,2,12,-0.0187313713028554,0.0013026757987141448,Low,Sleeping Dog
9947-OTFQU,15,74.4,Month-to-month,Fiber optic,1,1,1,-0.1618073210268361,0.4160731287658726,Medium,Lost Cause
0322-YINQP,1,48.55,Month-to-month,DSL,1,1,1,-0.1340528840520785,0.04712561649993574,Low,Sleeping Dog
0959-WHOKV,42,99.0,One year,Fiber optic,0,4,12,-0.1286965265181384,0.49883629378292066,Medium,Lost Cause
4075-JFPGR,51,93.5,One year,Fiber optic,0,4,12,-0.1444878533983221,0.040288943628457814,Low,Sleeping Dog
4629-NRXKX,2,70.4,Month-to-month,Fiber optic,1,0,1,-0.1093082199468983,0.7081727915157435,High,Lost Cause
9514-JDSKI,1,40.2,Month-to-month,DSL,1,2,1,-0.3322638787828313,0.23745799966222447,Low,Sleeping Dog
3282-ZISZV,32,83.7,One year,DSL,0,5,12,-0.2126721172704345,0.23102210421395628,Low,Sleeping Dog
3675-YDUPJ,10,19.85,Month-to-month,No,0,0,1,0.2854741032504064,0.3634889825759619,Medium,Persuadable
4111-BNXIF,67,59.55,Two year,DSL,0,5,24,-0.0298687920090758,0.3286324469800325,Medium,Lost Cause
7017-VFHAY,61,115.1,Two year,Fiber optic,0,6,24,-0.4577904419467113,0.007634735079500438,Low,Sleeping Dog
6655-LHBYW,50,114.35,One year,Fiber optic,0,6,12,-0.3045048120769577,0.15712763879094768,Low,Sleeping Dog
4959-JOSRX,2,44.6,Month-to-month,DSL,1,0,1,-0.0847859362721762,0.08760226750453713,Low,Sleeping Dog
5046-NUHWD,29,45.0,Month-to-month,DSL,0,3,1,-0.1015243042298903,0.10201236304628125,Low,Sleeping Dog
7273-TEFQD,3,41.15,Month-to-month,DSL,1,2,1,-0.1789434787530606,0.7935522670531293,High,Lost Cause
3606-TWKGI,13,106.9,Month-to-month,Fiber optic,1,4,1,-0.2643097995915037,0.33109001471407234,Medium,Lost Cause
7529-ZDFXI,57,89.85,Month-to-month,Fiber optic,0,2,1,-0.1724720328848779,0.5834315697792767,Medium,Lost Cause
7605-BDWDC,31,49.85,Two year,DSL,0,4,24,0.0157331517035379,0.6039506553552624,High,Persuadable
1950-KSVVJ,45,113.3,One year,Fiber optic,0,6,12,-0.7165290589265931,0.7597130266017569,High,Lost Cause
0123-CRBRT,61,88.1,Two year,DSL,0,6,24,-0.1349810883905759,0.011710477153905776,Low,Sleeping Dog
6292-TOSSS,50,24.9,Two year,No,0,0,24,0.3014756659550562,0.0450310315502755,Low,Sure Thing
3197-ARFOY,19,105.0,Month-to-month,Fiber optic,0,5,1,-0.1215871909478024,0.5792849608773549,Medium,Lost Cause
6323-AYBRX,59,19.35,Two year,No,1,0,24,0.2874015447877719,0.6204451323349144,High,Persuadable
7014-ZZXAW,71,24.25,Two year,No,0,0,24,0.3200147580072676,0.8966372193136328,High,Persuadable
4385-GZQXV,16,94.45,Month-to-month,Fiber optic,1,3,1,-0.1461505384888911,0.044311168745339184,Low,Sleeping Dog
7633-MVPUY,57,59.75,Two year,DSL,0,3,24,-0.0304446781865736,0.1877704879267403,Low,Sleeping Dog
6366-ZGQGL,1,24.8,Month-to-month,DSL,1,0,1,0.2921349411193263,0.05666319141744464,Low,Sure Thing
4716-HHKQH,20,107.05,Month-to-month,Fiber optic,0,4,1,-0.2800916456926899,0.0329665462499862,Low,Sleeping Dog
5940-AHUHD,1,70.6,Month-to-month,Fiber optic,1,0,1,-0.5765863015622662,0.7992785318227998,High,Lost Cause
6432-TWQLB,5,85.4,Month-to-month,Fiber optic,1,2,1,0.0238256376179386,0.01886976809921494,Low,Sure Thing
4484-GLZOU,52,105.05,Month-to-month,Fiber optic,1,4,1,-0.1199245058572334,0.009988520595229538,Low,Sleeping Dog
3179-GBRWV,21,64.95,Month-to-month,DSL,0,3,1,-0.0389438163164828,0.0053604537483123325,Low,Sleeping Dog
8645-KWHJO,14,55.0,Month-to-month,DSL,0,4,1,-0.0375526420302944,0.03264354520182879,Low,Sleeping Dog
4130-MZLCC,5,50.55,Month-to-month,DSL,0,1,1,-0.0610459924783757,0.4792590982280189,Medium,Lost Cause
0314-TKOSI,6,55.15,Month-to-month,DSL,0,2,1,-0.0429225213336422,0.004718579299311133,Low,Sleeping Dog
8229-MYEJZ,10,51.2,Month-to-month,DSL,0,1,1,-0.0429225213336422,0.018526579799040085,Low,Sleeping Dog
2080-SRCDE,1,25.4,Month-to-month,No,0,0,1,0.2921349411193263,0.026180189179215222,Low,Sure Thing
9577-WJVCQ,68,54.45,Month-to-month,DSL,0,1,1,-0.0039716109486135,0.5470293853170864,Medium,Lost Cause
9512-UIBFX,18,95.15,Month-to-month,Fiber optic,1,3,1,-0.1536496898371672,0.0031717915191422264,Low,Sleeping Dog
6202-DYYFX,22,76.0,One year,Fiber optic,0,0,12,-0.1760468981216644,0.023724536118972822,Low,Sleeping Dog
3808-HFKDE,20,44.35,Month-to-month,DSL,0,0,1,-0.0767870310531359,0.737780590206885,High,Lost Cause
5583-SXDAG,1,70.0,Month-to-month,Fiber optic,1,0,1,-0.4219430731459002,0.7717282902198975,High,Lost Cause
3488-PGMQJ,8,74.5,Month-to-month,Fiber optic,1,1,1,-0.1219427041794293,0.005361271749817872,Low,Sleeping Dog
3580-REOAC,10,44.85,Month-to-month,DSL,1,0,1,-0.0787174189653582,0.015388706281116611,Low,Sleeping Dog
7534-BFESC,24,76.1,Month-to-month,Fiber optic,1,0,1,-0.2007841712984188,0.10591269484680237,Low,Sleeping Dog
3727-OWVYD,35,61.2,One year,DSL,0,3,12,0.0121829286915625,0.04707056024749955,Low,Sure Thing
2294-SALNE,23,86.8,One year,Fiber optic,0,3,12,-0.1516818285706446,0.008256794710141126,Low,Sleeping Dog
4847-TAJYI,6,89.35,Month-to-month,Fiber optic,0,2,1,-0.1947171429797015,0.011602447896640703,Low,Sleeping Dog
1563-IWQEX,12,19.7,Month-to-month,No,0,0,1,0.2971134563466525,0.09770519811198397,Low,Sure Thing
8203-XJZRC,1,20.25,Month-to-month,No,0,0,1,0.278060819952042,0.7035339613047303,High,Persuadable
6556-DBKZF,71,76.05,Two year,Fiber optic,0,1,24,-0.0797759988082112,0.00915253708418553,Low,Sleeping Dog
6851-WEFYX,35,100.8,Month-to-month,Fiber optic,0,3,1,-0.1947662522264578,0.1527696314863178,Low,Sleeping Dog
2985-JUUBZ,40,74.55,Month-to-month,DSL,0,3,1,-0.0888820593277904,0.00309453422809589,Low,Sleeping Dog
6390-DSAZX,1,73.6,Month-to-month,Fiber optic,1,1,1,-0.9278426556689646,0.009902181128015232,Low,Sleeping Dog
0895-LMRSF,23,64.9,One year,DSL,0,2,12,-0.0389438163164828,0.004896628022465026,Low,Sleeping Dog
8098-LLAZX,4,95.45,Month-to-month,Fiber optic,1,2,1,-0.0657431412661346,0.06905462533447411,Low,Sleeping Dog
8266-VBFQL,4,90.4,Month-to-month,Fiber optic,0,3,1,-0.0582439899178585,0.034764538265404994,Low,Sleeping Dog
8181-YHCMF,68,60.3,Two year,DSL,0,5,24,0.0016119918013591,0.5964735077068831,Medium,Persuadable
2240-HSJQD,38,81.85,Month-to-month,Fiber optic,0,1,1,-0.1513664514337325,0.00452756242486808,Low,Sleeping Dog
1248-DYXUB,52,24.8,Two year,No,0,0,24,0.3014756659550562,0.4945718522367594,Medium,Persuadable
0265-EDXBD,32,74.9,Month-to-month,Fiber optic,1,0,1,-0.1989289011265257,0.706280584059744,High,Lost Cause
4115-BNPJY,29,75.55,Two year,DSL,0,4,24,-0.2007841712984188,0.10077852764654478,Low,Sleeping Dog
3167-SNQPL,38,101.15,Month-to-month,Fiber optic,0,3,1,-0.1947662522264578,0.2052798477563509,Low,Sleeping Dog
4091-TVOCN,48,78.75,One year,DSL,0,4,12,-0.1709447216399699,0.02485887872014249,Low,Sleeping Dog
1098-TDVUQ,1,19.25,Month-to-month,No,0,0,1,0.278060819952042,0.002636809555286548,Low,Sure Thing
7277-OZCGZ,22,89.05,Month-to-month,Fiber optic,0,3,1,-0.1495900298800166,0.7795338834622615,High,Lost Cause
1557-EMYVT,43,115.05,Two year,Fiber optic,0,6,24,-0.3471873281991844,0.01208458506257961,Low,Sleeping Dog
2799-ARNLO,5,69.35,Month-to-month,Fiber optic,0,0,1,-0.1495983281419811,0.004533152289800011,Low,Sleeping Dog
7563-BIUPC,5,80.6,Month-to-month,Fiber optic,1,1,1,-0.1400916380007072,0.11173586895938022,Low,Sleeping Dog
5027-YOCXN,51,110.05,One year,Fiber optic,0,5,12,0.0153197518094832,0.7175411483943009,High,Persuadable
3973-SKMLN,71,19.9,Two year,No,0,0,24,0.3059406368399833,0.15384925120082762,Low,Sure Thing
2321-OMBXY,38,80.3,One year,DSL,1,5,12,-0.1513664514337325,0.00048320036386506566,Low,Sleeping Dog
2840-XANRC,24,93.15,Month-to-month,Fiber optic,1,3,1,-0.174327303056771,0.03650707556238272,Low,Sleeping Dog
6745-JEFZB,35,91.5,Month-to-month,Fiber optic,0,2,1,-0.1293775848663892,0.2701960293279951,Low,Sleeping Dog
5020-ZSTTY,54,82.45,One year,DSL,1,5,12,-0.1788390033524216,0.7891106435219458,High,Lost Cause
9880-TDQAC,72,60.0,Two year,DSL,0,5,24,0.0016119918013591,0.007404022979860353,Low,Sure Thing
8705-WZCYL,1,44.8,Month-to-month,DSL,0,0,1,-0.1340528840520785,0.530038291467618,Medium,Lost Cause
7102-JJVTX,9,48.6,One year,DSL,0,1,12,-0.0787174189653582,0.0037558082730538723,Low,Sleeping Dog
8626-PTQGE,69,60.05,Two year,DSL,0,5,24,0.0016119918013591,0.07775682488345995,Low,Sure Thing
4983-CLMLV,52,102.7,Month-to-month,Fiber optic,0,4,1,0.0629281726521226,0.001369997194016593,Low,Sure Thing
5701-YVSVF,11,82.9,Month-to-month,Fiber optic,0,2,1,-0.1844270962853715,0.14920774241759216,Low,Sleeping Dog
5804-LEPIM,2,70.35,Month-to-month,Fiber optic,1,0,1,-0.1093082199468983,0.5241527975028025,Medium,Lost Cause
5697-GOMBF,28,35.9,Month-to-month,DSL,0,1,1,-0.1431749481826455,0.05544655308973953,Low,Sleeping Dog
2739-CACDQ,17,82.65,Month-to-month,Fiber optic,0,1,1,-0.1790572169820237,0.4895713375023863,Medium,Lost Cause
9385-EHGDO,35,19.85,Two year,No,0,0,24,0.3107736621735916,0.009685583497495561,Low,Sure Thing
9498-FIMXL,8,19.2,One year,No,0,0,12,0.3021522631882957,0.15692554820094926,Low,Sure Thing
2379-GYFLQ,46,94.9,One year,Fiber optic,0,3,12,-0.1293775848663892,0.12650751990648207,Low,Sleeping Dog
0122-OAHPZ,7,73.85,Month-to-month,Fiber optic,1,0,1,-0.1667465279908943,0.09129140163371526,Low,Sleeping Dog
2868-SNELZ,2,80.6,Month-to-month,Fiber optic,1,1,1,-0.0242949976125432,0.04377923802044164,Low,Sleeping Dog
4322-RCYMT,68,75.8,One year,DSL,1,4,12,-0.0797759988082112,0.5128543759625392,Medium,Lost Cause
6680-NENYN,43,104.6,Two year,Fiber optic,1,4,24,-0.1213364826719196,0.015650631243692103,Low,Sleeping Dog
2088-IEBAU,68,88.15,Two year,DSL,0,6,24,-0.0710328253569911,0.4452122069209122,Medium,Lost Cause
7982-VCELR,36,94.8,Month-to-month,Fiber optic,0,3,1,-0.1293775848663892,0.11708863769639682,Low,Sleeping Dog
1343-EHPYB,63,103.4,Month-to-month,Fiber optic,1,4,1,-0.2119074882942662,0.004911577216864432,Low,Sleeping Dog
6035-BXTTY,32,54.65,Month-to-month,DSL,0,2,1,-0.0638741364262811,0.008259678728659054,Low,Sleeping Dog
6885-PKOAM,71,85.75,Two year,DSL,0,6,24,-0.0710328253569911,0.295287847516247,Low,Sleeping Dog
7520-HQWJU,66,67.45,Month-to-month,DSL,0,3,1,-0.0332657536572905,0.006464962580700527,Low,Sleeping Dog
9639-BUJXT,63,20.5,One year,No,0,0,12,0.3020515521325539,0.004212693695744411,Low,Sure Thing
5924-SNGKP,41,20.25,One year,No,0,0,12,0.3107736621735916,0.116770120264289,Low,Sure Thing
0021-IKXGC,1,72.1,Month-to-month,Fiber optic,0,0,1,-0.5765863015622662,0.06115710736763233,Low,Sleeping Dog
2034-GDRCN,2,90.4,Month-to-month,Fiber optic,1,2,1,0.0848424886548552,0.27983514161332906,Low,Sure Thing
8966-SNIZF,70,19.45,Two year,No,0,0,24,0.3059406368399833,0.006481882808517871,Low,Sure Thing
6243-OZGFH,23,44.95,Month-to-month,DSL,0,2,1,-0.0767870310531359,0.5764836420591188,Medium,Lost Cause
4654-DLAMQ,64,97.0,One year,Fiber optic,0,4,12,-0.109719221827723,0.08865920425248958,Low,Sleeping Dog
0513-RBGPE,37,62.8,Two year,DSL,0,3,24,-0.007780896238487,0.27533283633956673,Low,Sleeping Dog
5160-UXJED,17,44.6,One year,DSL,0,0,12,-0.0733475396620104,0.00452407588613523,Low,Sleeping Dog
4115-NZRKS,7,89.15,Month-to-month,Fiber optic,0,2,1,-0.1947171429797015,0.3033489210279448,Medium,Lost Cause
0219-YTZUE,4,84.8,Month-to-month,Fiber optic,1,2,1,-0.0906814667368234,0.09944299345944607,Low,Sleeping Dog
0623-IIHUG,21,41.9,Month-to-month,DSL,1,2,1,-0.1709445735340203,0.8028344113256005,High,Lost Cause
4572-DVCGN,10,80.25,Month-to-month,Fiber optic,1,1,1,-0.1844270962853715,0.012788116354482985,Low,Sleeping Dog
3351-NGXYI,16,54.1,Month-to-month,DSL,0,1,1,-0.0375526420302944,0.6099945752304672,High,Lost Cause
8984-EYLLL,64,105.25,Two year,Fiber optic,0,4,24,-0.1083259421588591,0.07061668390731844,Low,Sleeping Dog
9057-MSWCO,27,30.75,Month-to-month,DSL,1,1,1,0.1273214261940864,0.028411708570512912,Low,Sure Thing
9833-TGFHX,42,97.1,One year,Fiber optic,0,3,12,-0.1368767362146653,0.5380235149927527,Medium,Lost Cause
9294-TDIPC,5,20.2,Month-to-month,No,0,0,1,0.2794055859435885,0.034525312893529954,Low,Sure Thing
5229-DTFYB,41,98.8,Two year,Fiber optic,0,4,24,-0.1286965265181384,0.11441991267262587,Low,Sleeping Dog
0104-PPXDV,58,50.3,One year,DSL,0,1,12,-0.0479449107776408,0.025576854677750945,Low,Sleeping Dog
5176-LMJXE,47,20.55,Two year,No,0,0,24,0.3248477833408759,0.8106474167909784,High,Persuadable
3583-KRKMD,18,75.9,Month-to-month,Fiber optic,0,1,1,-0.1726074067305389,0.14290063387604748,Low,Sleeping Dog
1010-DIAUQ,5,96.5,Month-to-month,Fiber optic,1,3,1,0.0229154979075771,0.16080203949459967,Low,Sure Thing
9069-LGEUL,23,59.95,Month-to-month,DSL,0,2,1,-0.0080295163220648,0.15193309252434836,Low,Sleeping Dog
7302-ZHMHP,1,19.15,Month-to-month,No,0,0,1,0.2947389798899313,0.008573182344261564,Low,Sure Thing
9571-EDEBV,71,98.65,One year,Fiber optic,0,3,12,-0.0682599683181122,0.002023454063021985,Low,Sleeping Dog
3520-FJGCV,72,112.6,Two year,Fiber optic,0,6,24,0.5269611581986259,0.0948754280907892,Low,Sure Thing
6563-VRERX,33,20.6,One year,No,0,0,12,0.3248477833408759,0.009346019679320717,Low,Sure Thing
0259-GBZSH,2,85.65,Month-to-month,Fiber optic,1,1,1,0.1396222780061026,0.4653354681550641,Medium,Persuadable
6122-EFVKN,24,35.75,Two year,DSL,0,2,24,-0.1431749481826455,0.22399656994668557,Low,Sleeping Dog
2805-EDJPQ,56,99.75,One year,Fiber optic,0,4,12,-0.1434727003399177,0.036833209375666684,Low,Sleeping Dog
6862-CQUMB,37,96.1,Month-to-month,Fiber optic,0,3,1,-0.1368767362146653,0.003945700559239239,Low,Sleeping Dog
7156-MXBJE,43,85.1,One year,DSL,0,5,12,-0.1391934439699387,0.009216654014153055,Low,Sleeping Dog
6158-HDPXZ,1,25.35,Month-to-month,DSL,0,0,1,0.2921349411193263,0.0034062317884539953,Low,Sure Thing
9601-BRXPO,25,104.95,Month-to-month,Fiber optic,1,4,1,-0.1497639555156823,0.17661032489398312,Low,Sleeping Dog
2863-IMQDR,61,89.65,Two year,DSL,0,6,24,-0.1328892896999479,0.15888895434964026,Low,Sleeping Dog
5686-CMAWK,17,86.75,One year,Fiber optic,0,2,12,-0.1482423371795192,0.6797943893669625,High,Lost Cause
5651-CRHKQ,41,86.2,One year,Fiber optic,0,3,12,-0.1314693835570173,0.20217486120355818,Low,Sleeping Dog
6905-NIQIN,1,50.65,Month-to-month,DSL,1,1,1,0.0003955187389117,0.004700378351684845,Low,Sure Thing
8204-YJCLA,72,64.8,Two year,DSL,0,6,24,-0.0099760656846649,0.9491436397991139,High,Lost Cause
5167-ZFFMM,1,90.85,Month-to-month,Fiber optic,1,2,1,-0.2228773026061093,0.7903974820348488,High,Lost Cause
6583-SZVGP,48,108.1,Two year,Fiber optic,0,4,24,0.1364347071837862,0.41194708452778417,Medium,Persuadable
4895-TMWIR,11,19.95,Month-to-month,No,1,0,1,0.2854741032504064,0.028825626361186615,Low,Sure Thing
0533-BNWKF,55,85.45,Month-to-month,Fiber optic,1,2,1,-0.174563831575506,0.010906543131256037,Low,Sleeping Dog
1708-PBBOA,42,54.75,One year,DSL,0,5,12,-0.0207796884077924,0.140721788857437,Low,Sleeping Dog
8782-LKFPK,44,90.4,Month-to-month,Fiber optic,0,2,1,-0.1293775848663892,0.17295777878538857,Low,Sleeping Dog
5522-JBWMO,1,44.0,Month-to-month,DSL,0,0,1,-0.0952479271784788,0.04607267179165042,Low,Sleeping Dog
3597-MVHJT,27,95.6,Month-to-month,Fiber optic,0,2,1,-0.1818264544050471,0.8079484399812582,High,Lost Cause
9774-NRNAU,27,84.8,Month-to-month,DSL,0,5,1,-0.1841431621603205,0.049930663971947065,Low,Sleeping Dog
0224-RLWWD,2,44.3,Month-to-month,DSL,0,0,1,-0.0847859362721762,0.34832631675092945,Medium,Lost Cause
9967-ATRFS,19,19.9,Month-to-month,No,0,0,1,0.2940007085510896,0.13466458542720558,Low,Sure Thing
3951-NJCVI,42,95.05,Month-to-month,Fiber optic,0,2,1,-0.1161156307369769,0.7426829832376352,High,Lost Cause
2977-CEBSX,66,90.05,Two year,DSL,0,6,24,-0.1328892896999479,0.006048179371626532,Low,Sleeping Dog
0177-PXBAT,33,109.9,Month-to-month,Fiber optic,0,5,1,-0.0126644276770725,0.37212076583661763,Medium,Lost Cause
6599-CEBNN,34,73.95,Month-to-month,Fiber optic,1,1,1,-0.1655630053041186,0.02280403432381523,Low,Sleeping Dog
2519-ERQOJ,33,54.6,Month-to-month,DSL,0,4,1,-0.0638741364262811,0.009250409450175039,Low,Sleeping Dog
5876-QMYLD,23,20.05,One year,No,0,0,12,0.2905612171599642,0.06039470891260154,Low,Sure Thing
2277-AXSDC,32,19.75,One year,No,0,0,12,0.3107736621735916,0.1449946325332828,Low,Sure Thing
9442-JTWDL,11,20.05,One year,No,0,0,12,0.2854741032504064,0.5071359736295352,Medium,Persuadable
0979-PHULV,69,99.45,Month-to-month,Fiber optic,1,3,1,-0.0679258736079587,0.001489196180694227,Low,Sleeping Dog
3067-SVMTC,68,55.9,One year,DSL,0,2,12,-0.0262186394302555,0.7083401840781063,High,Lost Cause
5495-GPSRW,20,19.7,Two year,No,0,0,24,0.2905612171599642,0.6418437058578523,High,Persuadable
7606-BPHHN,72,19.8,Two year,No,0,0,24,0.2946314954342693,0.4578838695264198,Medium,Persuadable
4742-DRORA,60,95.4,One year,Fiber optic,0,3,12,-0.1403884410482239,0.6716494366157234,High,Lost Cause
0111-KLBQG,32,93.95,Month-to-month,Fiber optic,0,3,1,-0.1724720328848779,0.027338070012650952,Low,Sleeping Dog
4800-VHZKI,1,19.9,Month-to-month,No,1,0,1,0.278060819952042,0.01814522101040039,Low,Sure Thing
7989-CHGTL,1,19.6,Month-to-month,No,1,0,1,0.278060819952042,0.055478083261613305,Low,Sure Thing
0334-GDDSO,3,81.35,Month-to-month,Fiber optic,1,1,1,-0.0579096011047543,0.26341047891470437,Low,Sleeping Dog
4163-NCJAK,46,24.45,One year,No,0,0,12,0.3248477833408759,0.06715373728922905,Low,Sure Thing
5233-AOZUF,29,74.95,Month-to-month,Fiber optic,0,0,1,-0.2007841712984188,0.004171947345388887,Low,Sleeping Dog
5973-EJGDP,51,87.35,Month-to-month,Fiber optic,0,3,1,-0.1465796520889501,0.007350814667220776,Low,Sleeping Dog
1996-DBMUS,48,70.65,Month-to-month,Fiber optic,0,0,1,-0.1662522225309967,0.005450192495235116,Low,Sleeping Dog
7916-VCCPB,16,73.25,Month-to-month,Fiber optic,0,1,1,-0.1613766486875465,0.14649732328937284,Low,Sleeping Dog
4686-GEFRM,70,98.7,Two year,Fiber optic,0,4,24,-0.0682599683181122,0.1289790130844984,Low,Sleeping Dog
5249-QYHEX,40,24.8,Two year,No,0,0,24,0.3248477833408759,0.6054122927041325,High,Persuadable
0578-SKVMF,22,83.3,Month-to-month,Fiber optic,1,2,1,-0.2328845622840619,0.23104464492217125,Low,Sleeping Dog
5564-NEMQO,1,75.3,Month-to-month,Fiber optic,1,1,1,-0.7112487026152903,0.016200410673477363,Low,Sleeping Dog
2233-FAGXV,5,24.3,Month-to-month,No,0,0,1,0.2934797071108728,0.0028078357536124032,Low,Sure Thing
5605-IYGFG,7,69.85,Month-to-month,Fiber optic,0,0,1,-0.1435298108351631,0.9304311703970831,High,Lost Cause
7663-ZTEGJ,29,100.55,One year,Fiber optic,0,4,12,-0.0120731603770977,0.10420751387606407,Low,Sleeping Dog
3935-TBRZZ,44,25.7,One year,No,0,0,12,0.3248477833408759,0.09336616816470104,Low,Sure Thing
8111-BKVDS,10,40.7,Month-to-month,DSL,0,3,1,-0.1203680629181135,0.357253030824572,Medium,Lost Cause
2055-SIFSS,55,51.65,Month-to-month,DSL,0,0,1,-0.0638741364262811,0.005360560685139304,Low,Sleeping Dog
2806-MLNTI,52,105.1,One year,Fiber optic,0,4,12,-0.1479086853437892,0.11416785443779447,Low,Sleeping Dog
8734-DKSTZ,10,85.95,Month-to-month,Fiber optic,0,1,1,-0.153612216482867,0.7481912869175632,High,Lost Cause
4360-PNRQB,18,75.6,Month-to-month,Fiber optic,0,0,1,-0.1726074067305389,0.005872743720411515,Low,Sleeping Dog
6152-ONASV,68,58.25,One year,DSL,0,2,12,0.0014736678045381,0.4894078378534175,Medium,Persuadable
9063-ZGTUY,61,19.4,Month-to-month,No,1,0,1,0.2879774309652697,0.7818168334432637,High,Persuadable
7781-HVGMK,72,65.2,Two year,DSL,0,6,24,-0.0019232938436765,0.017784428118865308,Low,Sleeping Dog
2181-UAESM,2,53.45,Month-to-month,DSL,0,2,1,-0.0489910386404601,0.06969904761242661,Low,Sleeping Dog
2957-LOLHO,12,45.4,Month-to-month,DSL,1,0,1,-0.0670780658691121,0.7921963602510399,High,Lost Cause
6048-NJXHX,41,19.75,Two year,No,0,0,24,0.3107736621735916,0.0025004829092373903,Low,Sure Thing
2320-SLKMB,26,44.45,Month-to-month,DSL,0,3,1,-0.1015243042298903,0.03300200888756279,Low,Sleeping Dog
4980-URKXC,36,20.85,One year,No,0,0,12,0.3248477833408759,0.8992614387951553,High,Persuadable
